pressure_bin,temp_adjusted,psal_adjusted,juld,year,month,day,time,latitude,longitude,source_file
"(1600, 1650]",3.82992,34.71324,2020-09-03 18:06:35.999984384,2020,9,3,18:06:35.999984,-26.862,39.214,nodc_R1901342_217.nc
"(1650, 1700]",3.60996,34.70308,2020-09-03 18:06:35.999984384,2020,9,3,18:06:35.999984,-26.862,39.214,nodc_R1901342_217.nc
"(1700, 1750]",3.4458,34.701443,2020-09-03 18:06:35.999984384,2020,9,3,18:06:35.999984,-26.862,39.214,nodc_R1901342_217.nc
"(1750, 1800]",3.31236,34.70552,2020-09-03 18:06:35.999984384,2020,9,3,18:06:35.999984,-26.862,39.214,nodc_R1901342_217.nc
"(1800, 1850]",3.26272,34.72416,2020-09-03 18:06:35.999984384,2020,9,3,18:06:35.999984,-26.862,39.214,nodc_R1901342_217.nc
"(1850, 1900]",3.1235602,34.72352,2020-09-03 18:06:35.999984384,2020,9,3,18:06:35.999984,-26.862,39.214,nodc_R1901342_217.nc
"(1900, 1950]",3.05056,34.73084,2020-09-03 18:06:35.999984384,2020,9,3,18:06:35.999984,-26.862,39.214,nodc_R1901342_217.nc
"(1950, 2000]",2.9698124,34.731434,2020-09-03 18:06:35.999984384,2020,9,3,18:06:35.999984,-26.862,39.214,nodc_R1901342_217.nc
"(0, 50]",25.877783,35.193,2020-09-10 05:32:30.000017920,2020,9,10,05:32:30.000017,-5.979,45.672,nodc_R1901345_215.nc
"(50, 100]",25.519321,35.1862,2020-09-10 05:32:30.000017920,2020,9,10,05:32:30.000017,-5.979,45.672,nodc_R1901345_215.nc
"(100, 150]",19.17524,35.24216,2020-09-10 05:32:30.000017920,2020,9,10,05:32:30.000017,-5.979,45.672,nodc_R1901345_215.nc
"(150, 200]",14.97948,35.21196,2020-09-10 05:32:30.000017920,2020,9,10,05:32:30.000017,-5.979,45.672,nodc_R1901345_215.nc
"(200, 250]",13.1868,35.1248,2020-09-10 05:32:30.000017920,2020,9,10,05:32:30.000017,-5.979,45.672,nodc_R1901345_215.nc
"(250, 300]",12.07236,35.048,2020-09-10 05:32:30.000017920,2020,9,10,05:32:30.000017,-5.979,45.672,nodc_R1901345_215.nc
"(300, 350]",11.31524,34.98092,2020-09-10 05:32:30.000017920,2020,9,10,05:32:30.000017,-5.979,45.672,nodc_R1901345_215.nc
"(350, 400]",10.6098795,34.91224,2020-09-10 05:32:30.000017920,2020,9,10,05:32:30.000017,-5.979,45.672,nodc_R1901345_215.nc
"(400, 450]",9.822519,34.8546,2020-09-10 05:32:30.000017920,2020,9,10,05:32:30.000017,-5.979,45.672,nodc_R1901345_215.nc
"(450, 500]",9.307481,34.84036,2020-09-10 05:32:30.000017920,2020,9,10,05:32:30.000017,-5.979,45.672,nodc_R1901345_215.nc
"(500, 550]",9.02372,34.8522,2020-09-10 05:32:30.000017920,2020,9,10,05:32:30.000017,-5.979,45.672,nodc_R1901345_215.nc
"(550, 600]",8.7136,34.8698,2020-09-10 05:32:30.000017920,2020,9,10,05:32:30.000017,-5.979,45.672,nodc_R1901345_215.nc
"(600, 650]",8.31388,34.866158,2020-09-10 05:32:30.000017920,2020,9,10,05:32:30.000017,-5.979,45.672,nodc_R1901345_215.nc
"(650, 700]",8.16204,34.91412,2020-09-10 05:32:30.000017920,2020,9,10,05:32:30.000017,-5.979,45.672,nodc_R1901345_215.nc
"(700, 750]",7.6866803,34.88668,2020-09-10 05:32:30.000017920,2020,9,10,05:32:30.000017,-5.979,45.672,nodc_R1901345_215.nc
"(750, 800]",7.64004,34.95064,2020-09-10 05:32:30.000017920,2020,9,10,05:32:30.000017,-5.979,45.672,nodc_R1901345_215.nc
"(800, 850]",7.64264,35.00676,2020-09-10 05:32:30.000017920,2020,9,10,05:32:30.000017,-5.979,45.672,nodc_R1901345_215.nc
"(850, 900]",7.3006,34.9792,2020-09-10 05:32:30.000017920,2020,9,10,05:32:30.000017,-5.979,45.672,nodc_R1901345_215.nc
"(900, 950]",6.81252,34.94252,2020-09-10 05:32:30.000017920,2020,9,10,05:32:30.000017,-5.979,45.672,nodc_R1901345_215.nc
"(950, 1000]",6.50556,34.91812,2020-09-10 05:32:30.000017920,2020,9,10,05:32:30.000017,-5.979,45.672,nodc_R1901345_215.nc
"(1000, 1050]",6.52212,34.96272,2020-09-10 05:32:30.000017920,2020,9,10,05:32:30.000017,-5.979,45.672,nodc_R1901345_215.nc
"(1050, 1100]",6.28128,34.93512,2020-09-10 05:32:30.000017920,2020,9,10,05:32:30.000017,-5.979,45.672,nodc_R1901345_215.nc
"(1100, 1150]",5.86696,34.8914,2020-09-10 05:32:30.000017920,2020,9,10,05:32:30.000017,-5.979,45.672,nodc_R1901345_215.nc
"(1150, 1200]",5.46792,34.86592,2020-09-10 05:32:30.000017920,2020,9,10,05:32:30.000017,-5.979,45.672,nodc_R1901345_215.nc
"(1200, 1250]",5.209,34.86724,2020-09-10 05:32:30.000017920,2020,9,10,05:32:30.000017,-5.979,45.672,nodc_R1901345_215.nc
"(1250, 1300]",5.10712,34.86784,2020-09-10 05:32:30.000017920,2020,9,10,05:32:30.000017,-5.979,45.672,nodc_R1901345_215.nc
"(1300, 1350]",4.96972,34.86288,2020-09-10 05:32:30.000017920,2020,9,10,05:32:30.000017,-5.979,45.672,nodc_R1901345_215.nc
"(1350, 1400]",4.79048,34.85528,2020-09-10 05:32:30.000017920,2020,9,10,05:32:30.000017,-5.979,45.672,nodc_R1901345_215.nc
"(1400, 1450]",4.5959997,34.84584,2020-09-10 05:32:30.000017920,2020,9,10,05:32:30.000017,-5.979,45.672,nodc_R1901345_215.nc
"(1450, 1500]",4.40112,34.833122,2020-09-10 05:32:30.000017920,2020,9,10,05:32:30.000017,-5.979,45.672,nodc_R1901345_215.nc
"(1500, 1550]",4.22448,34.82116,2020-09-10 05:32:30.000017920,2020,9,10,05:32:30.000017,-5.979,45.672,nodc_R1901345_215.nc
"(1550, 1600]",4.07696,34.8158,2020-09-10 05:32:30.000017920,2020,9,10,05:32:30.000017,-5.979,45.672,nodc_R1901345_215.nc
"(1600, 1650]",3.94488,34.81268,2020-09-10 05:32:30.000017920,2020,9,10,05:32:30.000017,-5.979,45.672,nodc_R1901345_215.nc
"(1650, 1700]",3.78448,34.8026,2020-09-10 05:32:30.000017920,2020,9,10,05:32:30.000017,-5.979,45.672,nodc_R1901345_215.nc
"(1700, 1750]",3.61632,34.801437,2020-09-10 05:32:30.000017920,2020,9,10,05:32:30.000017,-5.979,45.672,nodc_R1901345_215.nc
"(1750, 1800]",3.4664,34.79164,2020-09-10 05:32:30.000017920,2020,9,10,05:32:30.000017,-5.979,45.672,nodc_R1901345_215.nc
"(1800, 1850]",3.28884,34.7814,2020-09-10 05:32:30.000017920,2020,9,10,05:32:30.000017,-5.979,45.672,nodc_R1901345_215.nc
"(1850, 1900]",3.1406,34.77368,2020-09-10 05:32:30.000017920,2020,9,10,05:32:30.000017,-5.979,45.672,nodc_R1901345_215.nc
"(1900, 1950]",2.9896,34.77108,2020-09-10 05:32:30.000017920,2020,9,10,05:32:30.000017,-5.979,45.672,nodc_R1901345_215.nc
"(1950, 2000]",2.90572,34.7748,2020-09-10 05:32:30.000017920,2020,9,10,05:32:30.000017,-5.979,45.672,nodc_R1901345_215.nc
"(0, 50]",28.589653,34.712303,2020-09-03 04:14:44.000019712,2020,9,3,04:14:44.000019,-2.799,82.459,nodc_R1901346_214.nc
"(50, 100]",24.471281,35.19336,2020-09-03 04:14:44.000019712,2020,9,3,04:14:44.000019,-2.799,82.459,nodc_R1901346_214.nc
"(100, 150]",19.95536,35.199318,2020-09-03 04:14:44.000019712,2020,9,3,04:14:44.000019,-2.799,82.459,nodc_R1901346_214.nc
"(150, 200]",15.03844,35.1004,2020-09-03 04:14:44.000019712,2020,9,3,04:14:44.000019,-2.799,82.459,nodc_R1901346_214.nc
"(200, 250]",12.56476,35.070362,2020-09-03 04:14:44.000019712,2020,9,3,04:14:44.000019,-2.799,82.459,nodc_R1901346_214.nc
"(250, 300]",11.79568,35.0216,2020-09-03 04:14:44.000019712,2020,9,3,04:14:44.000019,-2.799,82.459,nodc_R1901346_214.nc
"(300, 350]",11.117,34.97844,2020-09-03 04:14:44.000019712,2020,9,3,04:14:44.000019,-2.799,82.459,nodc_R1901346_214.nc
"(350, 400]",10.44464,34.94096,2020-09-03 04:14:44.000019712,2020,9,3,04:14:44.000019,-2.799,82.459,nodc_R1901346_214.nc
"(400, 450]",10.108079,34.950397,2020-09-03 04:14:44.000019712,2020,9,3,04:14:44.000019,-2.799,82.459,nodc_R1901346_214.nc
"(450, 500]",9.532,34.91248,2020-09-03 04:14:44.000019712,2020,9,3,04:14:44.000019,-2.799,82.459,nodc_R1901346_214.nc
"(500, 550]",9.25304,34.917442,2020-09-03 04:14:44.000019712,2020,9,3,04:14:44.000019,-2.799,82.459,nodc_R1901346_214.nc
"(550, 600]",8.9932,34.91592,2020-09-03 04:14:44.000019712,2020,9,3,04:14:44.000019,-2.799,82.459,nodc_R1901346_214.nc
"(600, 650]",8.71628,34.93556,2020-09-03 04:14:44.000019712,2020,9,3,04:14:44.000019,-2.799,82.459,nodc_R1901346_214.nc
"(650, 700]",8.44224,34.96112,2020-09-03 04:14:44.000019712,2020,9,3,04:14:44.000019,-2.799,82.459,nodc_R1901346_214.nc
"(700, 750]",8.20928,34.9648,2020-09-03 04:14:44.000019712,2020,9,3,04:14:44.000019,-2.799,82.459,nodc_R1901346_214.nc
"(750, 800]",8.013161,34.96476,2020-09-03 04:14:44.000019712,2020,9,3,04:14:44.000019,-2.799,82.459,nodc_R1901346_214.nc
"(800, 850]",7.6447997,34.93464,2020-09-03 04:14:44.000019712,2020,9,3,04:14:44.000019,-2.799,82.459,nodc_R1901346_214.nc
"(850, 900]",7.35884,34.927998,2020-09-03 04:14:44.000019712,2020,9,3,04:14:44.000019,-2.799,82.459,nodc_R1901346_214.nc
"(900, 950]",7.1415596,34.93496,2020-09-03 04:14:44.000019712,2020,9,3,04:14:44.000019,-2.799,82.459,nodc_R1901346_214.nc
"(950, 1000]",6.86968,34.9222,2020-09-03 04:14:44.000019712,2020,9,3,04:14:44.000019,-2.799,82.459,nodc_R1901346_214.nc
"(1000, 1050]",6.566,34.90252,2020-09-03 04:14:44.000019712,2020,9,3,04:14:44.000019,-2.799,82.459,nodc_R1901346_214.nc
"(1050, 1100]",6.2410803,34.88576,2020-09-03 04:14:44.000019712,2020,9,3,04:14:44.000019,-2.799,82.459,nodc_R1901346_214.nc
"(1100, 1150]",5.9930396,34.88112,2020-09-03 04:14:44.000019712,2020,9,3,04:14:44.000019,-2.799,82.459,nodc_R1901346_214.nc
"(1150, 1200]",5.74584,34.86996,2020-09-03 04:14:44.000019712,2020,9,3,04:14:44.000019,-2.799,82.459,nodc_R1901346_214.nc
"(1200, 1250]",5.4668,34.8564,2020-09-03 04:14:44.000019712,2020,9,3,04:14:44.000019,-2.799,82.459,nodc_R1901346_214.nc
"(1250, 1300]",5.23164,34.84484,2020-09-03 04:14:44.000019712,2020,9,3,04:14:44.000019,-2.799,82.459,nodc_R1901346_214.nc
"(1300, 1350]",5.0152397,34.83576,2020-09-03 04:14:44.000019712,2020,9,3,04:14:44.000019,-2.799,82.459,nodc_R1901346_214.nc
"(1350, 1400]",4.7771597,34.82536,2020-09-03 04:14:44.000019712,2020,9,3,04:14:44.000019,-2.799,82.459,nodc_R1901346_214.nc
"(1400, 1450]",4.5243998,34.82224,2020-09-03 04:14:44.000019712,2020,9,3,04:14:44.000019,-2.799,82.459,nodc_R1901346_214.nc
"(1450, 1500]",4.28308,34.82064,2020-09-03 04:14:44.000019712,2020,9,3,04:14:44.000019,-2.799,82.459,nodc_R1901346_214.nc
"(1500, 1550]",4.0674,34.820198,2020-09-03 04:14:44.000019712,2020,9,3,04:14:44.000019,-2.799,82.459,nodc_R1901346_214.nc
"(1550, 1600]",3.8998802,34.81656,2020-09-03 04:14:44.000019712,2020,9,3,04:14:44.000019,-2.799,82.459,nodc_R1901346_214.nc
"(1600, 1650]",3.71416,34.80856,2020-09-03 04:14:44.000019712,2020,9,3,04:14:44.000019,-2.799,82.459,nodc_R1901346_214.nc
"(1650, 1700]",3.56692,34.80132,2020-09-03 04:14:44.000019712,2020,9,3,04:14:44.000019,-2.799,82.459,nodc_R1901346_214.nc
"(1700, 1750]",3.428,34.798122,2020-09-03 04:14:44.000019712,2020,9,3,04:14:44.000019,-2.799,82.459,nodc_R1901346_214.nc
"(1750, 1800]",3.2926002,34.79512,2020-09-03 04:14:44.000019712,2020,9,3,04:14:44.000019,-2.799,82.459,nodc_R1901346_214.nc
"(1800, 1850]",3.1598802,34.79068,2020-09-03 04:14:44.000019712,2020,9,3,04:14:44.000019,-2.799,82.459,nodc_R1901346_214.nc
"(1850, 1900]",3.01352,34.78516,2020-09-03 04:14:44.000019712,2020,9,3,04:14:44.000019,-2.799,82.459,nodc_R1901346_214.nc
"(1900, 1950]",2.89816,34.78224,2020-09-03 04:14:44.000019712,2020,9,3,04:14:44.000019,-2.799,82.459,nodc_R1901346_214.nc
"(1950, 2000]",2.8130555,34.780277,2020-09-03 04:14:44.000019712,2020,9,3,04:14:44.000019,-2.799,82.459,nodc_R1901346_214.nc
"(0, 50]",26.403427,34.80514,2020-09-11 02:37:09.000268288,2020,9,11,02:37:09.000268,-5.963,73.66,nodc_R1901443_352.nc
"(50, 100]",20.262001,35.008713,2020-09-11 02:37:09.000268288,2020,9,11,02:37:09.000268,-5.963,73.66,nodc_R1901443_352.nc
"(100, 150]",15.655001,34.965164,2020-09-11 02:37:09.000268288,2020,9,11,02:37:09.000268,-5.963,73.66,nodc_R1901443_352.nc
"(150, 200]",13.186,34.924,2020-09-11 02:37:09.000268288,2020,9,11,02:37:09.000268,-5.963,73.66,nodc_R1901443_352.nc
"(200, 250]",12.2162,34.973,2020-09-11 02:37:09.000268288,2020,9,11,02:37:09.000268,-5.963,73.66,nodc_R1901443_352.nc
"(250, 300]",11.497749,34.954998,2020-09-11 02:37:09.000268288,2020,9,11,02:37:09.000268,-5.963,73.66,nodc_R1901443_352.nc
"(300, 350]",10.821667,34.911667,2020-09-11 02:37:09.000268288,2020,9,11,02:37:09.000268,-5.963,73.66,nodc_R1901443_352.nc
"(350, 400]",10.085,34.858997,2020-09-11 02:37:09.000268288,2020,9,11,02:37:09.000268,-5.963,73.66,nodc_R1901443_352.nc
"(400, 450]",9.415,34.823997,2020-09-11 02:37:09.000268288,2020,9,11,02:37:09.000268,-5.963,73.66,nodc_R1901443_352.nc
"(450, 500]",8.883,34.799,2020-09-11 02:37:09.000268288,2020,9,11,02:37:09.000268,-5.963,73.66,nodc_R1901443_352.nc
"(500, 550]",8.568,34.8205,2020-09-11 02:37:09.000268288,2020,9,11,02:37:09.000268,-5.963,73.66,nodc_R1901443_352.nc
"(550, 600]",8.285,34.822,2020-09-11 02:37:09.000268288,2020,9,11,02:37:09.000268,-5.963,73.66,nodc_R1901443_352.nc
"(600, 650]",7.9320006,34.8055,2020-09-11 02:37:09.000268288,2020,9,11,02:37:09.000268,-5.963,73.66,nodc_R1901443_352.nc
"(650, 700]",7.4795,34.797497,2020-09-11 02:37:09.000268288,2020,9,11,02:37:09.000268,-5.963,73.66,nodc_R1901443_352.nc
"(700, 750]",7.339,34.822,2020-09-11 02:37:09.000268288,2020,9,11,02:37:09.000268,-5.963,73.66,nodc_R1901443_352.nc
"(750, 800]",7.1060004,34.815,2020-09-11 02:37:09.000268288,2020,9,11,02:37:09.000268,-5.963,73.66,nodc_R1901443_352.nc
"(800, 850]",6.7930007,34.807,2020-09-11 02:37:09.000268288,2020,9,11,02:37:09.000268,-5.963,73.66,nodc_R1901443_352.nc
"(850, 900]",6.514,34.795498,2020-09-11 02:37:09.000268288,2020,9,11,02:37:09.000268,-5.963,73.66,nodc_R1901443_352.nc
"(900, 950]",6.2660003,34.801,2020-09-11 02:37:09.000268288,2020,9,11,02:37:09.000268,-5.963,73.66,nodc_R1901443_352.nc
"(950, 1000]",6.022,34.795,2020-09-11 02:37:09.000268288,2020,9,11,02:37:09.000268,-5.963,73.66,nodc_R1901443_352.nc
"(1000, 1050]",5.6439996,34.79,2020-09-11 02:37:09.000268288,2020,9,11,02:37:09.000268,-5.963,73.66,nodc_R1901443_352.nc
"(1050, 1100]",5.421,34.783,2020-09-11 02:37:09.000268288,2020,9,11,02:37:09.000268,-5.963,73.66,nodc_R1901443_352.nc
"(1150, 1200]",5.15,34.774998,2020-09-11 02:37:09.000268288,2020,9,11,02:37:09.000268,-5.963,73.66,nodc_R1901443_352.nc
"(1200, 1250]",4.895,34.778,2020-09-11 02:37:09.000268288,2020,9,11,02:37:09.000268,-5.963,73.66,nodc_R1901443_352.nc
"(1250, 1300]",4.714,34.784,2020-09-11 02:37:09.000268288,2020,9,11,02:37:09.000268,-5.963,73.66,nodc_R1901443_352.nc
"(1300, 1350]",4.477,34.779,2020-09-11 02:37:09.000268288,2020,9,11,02:37:09.000268,-5.963,73.66,nodc_R1901443_352.nc
"(1400, 1450]",4.183,34.766,2020-09-11 02:37:09.000268288,2020,9,11,02:37:09.000268,-5.963,73.66,nodc_R1901443_352.nc
"(1450, 1500]",3.9730003,34.778,2020-09-11 02:37:09.000268288,2020,9,11,02:37:09.000268,-5.963,73.66,nodc_R1901443_352.nc
"(1550, 1600]",3.6920002,34.777,2020-09-11 02:37:09.000268288,2020,9,11,02:37:09.000268,-5.963,73.66,nodc_R1901443_352.nc
"(1600, 1650]",3.438,34.774,2020-09-11 02:37:09.000268288,2020,9,11,02:37:09.000268,-5.963,73.66,nodc_R1901443_352.nc
"(1650, 1700]",3.375,34.774998,2020-09-11 02:37:09.000268288,2020,9,11,02:37:09.000268,-5.963,73.66,nodc_R1901443_352.nc
"(0, 50]",28.089285,33.94232,2020-09-10 20:59:14.002231552,2020,9,10,20:59:14.002231,-6.301,100.906,nodc_R1901444_352.nc
"(50, 100]",26.482666,34.25354,2020-09-10 20:59:14.002231552,2020,9,10,20:59:14.002231,-6.301,100.906,nodc_R1901444_352.nc
"(100, 150]",19.379286,35.050037,2020-09-10 20:59:14.002231552,2020,9,10,20:59:14.002231,-6.301,100.906,nodc_R1901444_352.nc
"(150, 200]",14.5806,34.79424,2020-09-10 20:59:14.002231552,2020,9,10,20:59:14.002231,-6.301,100.906,nodc_R1901444_352.nc
"(200, 250]",12.5148,34.84004,2020-09-10 20:59:14.002231552,2020,9,10,20:59:14.002231,-6.301,100.906,nodc_R1901444_352.nc
"(250, 300]",11.297,34.91779,2020-09-10 20:59:14.002231552,2020,9,10,20:59:14.002231,-6.301,100.906,nodc_R1901444_352.nc
"(300, 350]",10.414333,34.85937,2020-09-10 20:59:14.002231552,2020,9,10,20:59:14.002231,-6.301,100.906,nodc_R1901444_352.nc
"(350, 400]",10.085,34.86054,2020-09-10 20:59:14.002231552,2020,9,10,20:59:14.002231,-6.301,100.906,nodc_R1901444_352.nc
"(400, 450]",9.846667,34.878704,2020-09-10 20:59:14.002231552,2020,9,10,20:59:14.002231,-6.301,100.906,nodc_R1901444_352.nc
"(450, 500]",9.2115,34.82504,2020-09-10 20:59:14.002231552,2020,9,10,20:59:14.002231,-6.301,100.906,nodc_R1901444_352.nc
"(500, 550]",8.876,34.83204,2020-09-10 20:59:14.002231552,2020,9,10,20:59:14.002231,-6.301,100.906,nodc_R1901444_352.nc
"(550, 600]",8.758,34.879036,2020-09-10 20:59:14.002231552,2020,9,10,20:59:14.002231,-6.301,100.906,nodc_R1901444_352.nc
"(600, 650]",8.506499,34.883038,2020-09-10 20:59:14.002231552,2020,9,10,20:59:14.002231,-6.301,100.906,nodc_R1901444_352.nc
"(650, 700]",8.215501,34.87254,2020-09-10 20:59:14.002231552,2020,9,10,20:59:14.002231,-6.301,100.906,nodc_R1901444_352.nc
"(700, 750]",7.831,34.84504,2020-09-10 20:59:14.002231552,2020,9,10,20:59:14.002231,-6.301,100.906,nodc_R1901444_352.nc
"(750, 800]",7.541,34.830036,2020-09-10 20:59:14.002231552,2020,9,10,20:59:14.002231,-6.301,100.906,nodc_R1901444_352.nc
"(800, 850]",7.1820006,34.821037,2020-09-10 20:59:14.002231552,2020,9,10,20:59:14.002231,-6.301,100.906,nodc_R1901444_352.nc
"(850, 900]",6.7875,34.80154,2020-09-10 20:59:14.002231552,2020,9,10,20:59:14.002231,-6.301,100.906,nodc_R1901444_352.nc
"(900, 950]",6.406,34.78904,2020-09-10 20:59:14.002231552,2020,9,10,20:59:14.002231,-6.301,100.906,nodc_R1901444_352.nc
"(950, 1000]",6.131,34.778038,2020-09-10 20:59:14.002231552,2020,9,10,20:59:14.002231,-6.301,100.906,nodc_R1901444_352.nc
"(1000, 1050]",5.916,34.77704,2020-09-10 20:59:14.002231552,2020,9,10,20:59:14.002231,-6.301,100.906,nodc_R1901444_352.nc
"(1050, 1100]",5.594,34.771038,2020-09-10 20:59:14.002231552,2020,9,10,20:59:14.002231,-6.301,100.906,nodc_R1901444_352.nc
"(1150, 1200]",5.244,34.773037,2020-09-10 20:59:14.002231552,2020,9,10,20:59:14.002231,-6.301,100.906,nodc_R1901444_352.nc
"(1200, 1250]",5.002,34.760036,2020-09-10 20:59:14.002231552,2020,9,10,20:59:14.002231,-6.301,100.906,nodc_R1901444_352.nc
"(1250, 1300]",4.599,34.725037,2020-09-10 20:59:14.002231552,2020,9,10,20:59:14.002231,-6.301,100.906,nodc_R1901444_352.nc
"(1300, 1350]",4.505,34.754036,2020-09-10 20:59:14.002231552,2020,9,10,20:59:14.002231,-6.301,100.906,nodc_R1901444_352.nc
"(1400, 1450]",4.308,34.768036,2020-09-10 20:59:14.002231552,2020,9,10,20:59:14.002231,-6.301,100.906,nodc_R1901444_352.nc
"(1450, 1500]",4.09,34.77004,2020-09-10 20:59:14.002231552,2020,9,10,20:59:14.002231,-6.301,100.906,nodc_R1901444_352.nc
"(1550, 1600]",3.831,34.772038,2020-09-10 20:59:14.002231552,2020,9,10,20:59:14.002231,-6.301,100.906,nodc_R1901444_352.nc
"(1600, 1650]",3.6190002,34.772038,2020-09-10 20:59:14.002231552,2020,9,10,20:59:14.002231,-6.301,100.906,nodc_R1901444_352.nc
"(1700, 1750]",3.4000003,34.77004,2020-09-10 20:59:14.002231552,2020,9,10,20:59:14.002231,-6.301,100.906,nodc_R1901444_352.nc
"(1800, 1850]",3.173,34.768036,2020-09-10 20:59:14.002231552,2020,9,10,20:59:14.002231,-6.301,100.906,nodc_R1901444_352.nc
"(1900, 1950]",2.92,34.768036,2020-09-10 20:59:14.002231552,2020,9,10,20:59:14.002231,-6.301,100.906,nodc_R1901444_352.nc
"(1950, 2000]",2.7629998,34.767036,2020-09-10 20:59:14.002231552,2020,9,10,20:59:14.002231,-6.301,100.906,nodc_R1901444_352.nc
"(0, 50]",27.262142,34.275997,2020-09-11 12:03:10.001291520,2020,9,11,12:03:10.001291,-11.762,96.917,nodc_R1901445_351.nc
"(50, 100]",26.988142,34.329285,2020-09-11 12:03:10.001291520,2020,9,11,12:03:10.001291,-11.762,96.917,nodc_R1901445_351.nc
"(100, 150]",21.322668,34.672832,2020-09-11 12:03:10.001291520,2020,9,11,12:03:10.001291,-11.762,96.917,nodc_R1901445_351.nc
"(150, 200]",17.21,34.7165,2020-09-11 12:03:10.001291520,2020,9,11,12:03:10.001291,-11.762,96.917,nodc_R1901445_351.nc
"(200, 250]",14.119499,34.673496,2020-09-11 12:03:10.001291520,2020,9,11,12:03:10.001291,-11.762,96.917,nodc_R1901445_351.nc
"(250, 300]",12.235749,34.672497,2020-09-11 12:03:10.001291520,2020,9,11,12:03:10.001291,-11.762,96.917,nodc_R1901445_351.nc
"(300, 350]",11.023334,34.72433,2020-09-11 12:03:10.001291520,2020,9,11,12:03:10.001291,-11.762,96.917,nodc_R1901445_351.nc
"(350, 400]",10.545,34.726997,2020-09-11 12:03:10.001291520,2020,9,11,12:03:10.001291,-11.762,96.917,nodc_R1901445_351.nc
"(400, 450]",10.036667,34.764664,2020-09-11 12:03:10.001291520,2020,9,11,12:03:10.001291,-11.762,96.917,nodc_R1901445_351.nc
"(450, 500]",9.5615,34.7665,2020-09-11 12:03:10.001291520,2020,9,11,12:03:10.001291,-11.762,96.917,nodc_R1901445_351.nc
"(500, 550]",9.072499,34.7445,2020-09-11 12:03:10.001291520,2020,9,11,12:03:10.001291,-11.762,96.917,nodc_R1901445_351.nc
"(550, 600]",8.702,34.735996,2020-09-11 12:03:10.001291520,2020,9,11,12:03:10.001291,-11.762,96.917,nodc_R1901445_351.nc
"(600, 650]",8.331,34.726498,2020-09-11 12:03:10.001291520,2020,9,11,12:03:10.001291,-11.762,96.917,nodc_R1901445_351.nc
"(650, 700]",7.7915,34.705997,2020-09-11 12:03:10.001291520,2020,9,11,12:03:10.001291,-11.762,96.917,nodc_R1901445_351.nc
"(700, 750]",7.265,34.678997,2020-09-11 12:03:10.001291520,2020,9,11,12:03:10.001291,-11.762,96.917,nodc_R1901445_351.nc
"(750, 800]",6.982,34.678997,2020-09-11 12:03:10.001291520,2020,9,11,12:03:10.001291,-11.762,96.917,nodc_R1901445_351.nc
"(800, 850]",6.6890006,34.671997,2020-09-11 12:03:10.001291520,2020,9,11,12:03:10.001291,-11.762,96.917,nodc_R1901445_351.nc
"(850, 900]",6.191,34.659,2020-09-11 12:03:10.001291520,2020,9,11,12:03:10.001291,-11.762,96.917,nodc_R1901445_351.nc
"(900, 950]",5.7969995,34.649998,2020-09-11 12:03:10.001291520,2020,9,11,12:03:10.001291,-11.762,96.917,nodc_R1901445_351.nc
"(950, 1000]",5.513,34.646,2020-09-11 12:03:10.001291520,2020,9,11,12:03:10.001291,-11.762,96.917,nodc_R1901445_351.nc
"(1000, 1050]",5.185,34.642,2020-09-11 12:03:10.001291520,2020,9,11,12:03:10.001291,-11.762,96.917,nodc_R1901445_351.nc
"(1050, 1100]",4.973,34.642,2020-09-11 12:03:10.001291520,2020,9,11,12:03:10.001291,-11.762,96.917,nodc_R1901445_351.nc
"(1150, 1200]",4.751,34.646,2020-09-11 12:03:10.001291520,2020,9,11,12:03:10.001291,-11.762,96.917,nodc_R1901445_351.nc
"(1200, 1250]",4.557,34.654,2020-09-11 12:03:10.001291520,2020,9,11,12:03:10.001291,-11.762,96.917,nodc_R1901445_351.nc
"(1250, 1300]",4.391,34.668,2020-09-11 12:03:10.001291520,2020,9,11,12:03:10.001291,-11.762,96.917,nodc_R1901445_351.nc
"(1300, 1350]",4.21,34.67,2020-09-11 12:03:10.001291520,2020,9,11,12:03:10.001291,-11.762,96.917,nodc_R1901445_351.nc
"(1400, 1450]",4.043,34.679996,2020-09-11 12:03:10.001291520,2020,9,11,12:03:10.001291,-11.762,96.917,nodc_R1901445_351.nc
"(1450, 1500]",3.851,34.689,2020-09-11 12:03:10.001291520,2020,9,11,12:03:10.001291,-11.762,96.917,nodc_R1901445_351.nc
"(1550, 1600]",3.781,34.711998,2020-09-11 12:03:10.001291520,2020,9,11,12:03:10.001291,-11.762,96.917,nodc_R1901445_351.nc
"(1600, 1650]",3.5460002,34.721996,2020-09-11 12:03:10.001291520,2020,9,11,12:03:10.001291,-11.762,96.917,nodc_R1901445_351.nc
"(1700, 1750]",3.285,34.731,2020-09-11 12:03:10.001291520,2020,9,11,12:03:10.001291,-11.762,96.917,nodc_R1901445_351.nc
